id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
457171,CA,INDIVIDUAL,10+ years,University of California,C,RENT,2021-11-9,2021-4-16,2021-8-12,Fully Paid,2021-9-12,568128,credit card,C4, 36 months,Not Verified,89100,0.1651,546.2,0.1392,16000,33,19626
431478,NH,INDIVIDUAL,1 year,Direct Capital Corp.,C,RENT,2021-8-9,2021-12-15,2021-6-11,Fully Paid,2021-7-11,512151,credit card,C1, 36 months,Not Verified,35000,0.1978,151.35,0.1287,4500,17,5288
798261,CT,INDIVIDUAL,1 year,bob's discount furniture,C,RENT,2021-6-11,2021-4-16,2021-7-14,Fully Paid,2021-8-14,1003372,credit card,C1, 36 months,Not Verified,100000,0.1919,343.63,0.1299,10200,25,12371
415924,NY,INDIVIDUAL,1 year,Common Ground Community,C,RENT,2021-6-9,2021-4-16,2021-6-12,Fully Paid,2021-7-12,483959,credit card,C2, 36 months,Not Verified,34200,0.0842,117.67,0.1284,3500,13,4236
793994,IL,INDIVIDUAL,1 year,fox brothers transver inc,C,RENT,2021-6-11,2021-5-16,2021-3-13,Fully Paid,2021-4-13,998561,credit card,C3, 36 months,Not Verified,30000,0.1444,136.7,0.1399,4000,9,4705
761698,OH,INDIVIDUAL,1 year,MRI SOFTWARE LLC,C,RENT,2021-5-11,2021-5-16,2021-10-13,Fully Paid,2021-11-13,962173,credit card,C3, 36 months,Not Verified,45000,0.2235,68.35,0.1399,2000,18,2433
329925,CT,INDIVIDUAL,1 year,Allstate,C,RENT,2021-4-8,2021-1-11,2021-2-11,Fully Paid,2021-3-11,329816,credit card,C3, 36 months,Not Verified,60000,0.2152,185.1,0.1166,9600,51,6653
1042935,IL,INDIVIDUAL,10+ years,Cison Inc,C,RENT,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1273235,credit card,C2, 36 months,Not Verified,23000,0.1863,166.4,0.1427,4850,13,5992
361080,FL,INDIVIDUAL,10+ years,Embarq,C,RENT,2021-11-8,2021-11-11,2021-11-11,Fully Paid,2021-12-11,369303,credit card,C3, 36 months,Not Verified,45000,0.2475,559.63,0.1241,16750,26,20147
815319,NV,INDIVIDUAL,10+ years,martis camp,C,RENT,2021-7-11,2021-1-14,2021-1-14,Fully Paid,2021-2-14,992091,credit card,C3, 36 months,Not Verified,62000,0.1428,307.56,0.1399,9000,13,10953
816407,NY,INDIVIDUAL,10+ years,Thomson Reuters,C,RENT,2021-7-11,2021-4-16,2021-6-12,Fully Paid,2021-7-12,1024137,credit card,C3, 36 months,Not Verified,97000,0.1519,341.73,0.1399,10000,27,11044
451552,CA,INDIVIDUAL,10+ years,UCLA Medical Center,C,RENT,2021-10-9,2021-5-16,2021-11-12,Fully Paid,2021-12-12,556393,credit card,C4, 36 months,Not Verified,89772,0.1035,204.83,0.1392,6000,14,7374
379290,NJ,INDIVIDUAL,10+ years,New York Shipping,C,RENT,2021-2-9,2021-5-16,2021-3-12,Fully Paid,2021-4-12,405504,credit card,C4, 36 months,Not Verified,65000,0.0851,339.23,0.1347,10000,18,12212
877214,CA,INDIVIDUAL,10+ years,MBS ENTERPRISES.INC.,C,RENT,2021-9-11,2021-8-14,2021-8-14,Fully Paid,2021-9-14,1091914,credit card,C5, 36 months,Not Verified,32000,0.198,399.95,0.1523,11500,8,14393
523133,CA,INDIVIDUAL,2 years,"CPI International, Inc.",C,RENT,2021-6-10,2021-5-16,2021-10-11,Fully Paid,2021-11-11,676807,credit card,C1, 36 months,Not Verified,40000,0.1437,169.03,0.1323,5000,5,5723
446332,MI,INDIVIDUAL,2 years,Clean Air Concepts Inc,C,RENT,2021-10-9,2021-4-13,2021-5-12,Fully Paid,2021-6-12,545760,credit card,C1, 36 months,Not Verified,22880,0.1956,235.44,0.1287,7000,7,8436
599048,TX,INDIVIDUAL,2 years,San Antonio Spurs LLC,C,RENT,2021-10-10,2021-1-12,2021-7-11,Fully Paid,2021-8-11,768846,credit card,C1, 36 months,Not Verified,31500,0.1177,157.2,0.1323,4650,17,5027
740480,NJ,INDIVIDUAL,2 years,DESI,C,RENT,2021-4-11,2021-2-13,2021-2-13,Fully Paid,2021-3-13,938196,credit card,C1, 36 months,Not Verified,100000,0.1339,284.68,0.1299,8450,27,9900
822139,FL,INDIVIDUAL,2 years,Lakeside Medical Center,C,RENT,2021-7-11,2021-8-12,2021-8-12,Fully Paid,2021-9-12,1030553,credit card,C1, 36 months,Not Verified,48000,0.194,202.14,0.1299,6000,38,6678
484564,IL,INDIVIDUAL,2 years,University of Chicago,C,RENT,2021-2-10,2021-2-13,2021-3-13,Fully Paid,2021-4-13,617011,credit card,C2, 36 months,Not Verified,48000,0.084,269.96,0.1311,8000,17,9719
356601,NJ,INDIVIDUAL,2 years,The Blackstone Group,C,RENT,2021-10-8,2021-4-16,2021-10-10,Fully Paid,2021-11-10,361999,credit card,C2, 36 months,Not Verified,116600,0.1189,247.65,0.1159,7500,33,8708
1052795,OR,INDIVIDUAL,2 years,Papa Johns,C,RENT,2021-12-11,2021-2-16,2021-12-14,Fully Paid,2022-1-14,1284334,credit card,C2, 36 months,Not Verified,26000,0.2312,131.24,0.1427,3825,37,4724
820083,CA,INDIVIDUAL,2 years,Lynch Ambulance,C,RENT,2021-7-11,2021-2-15,2021-2-13,Fully Paid,2021-3-13,1028272,credit card,C3, 36 months,Not Verified,45468,0.0293,136.7,0.1399,4000,11,4397
976079,NY,INDIVIDUAL,2 years,"GWR Medical, Inc.",C,RENT,2021-10-11,2021-4-16,2021-3-14,Fully Paid,2021-4-14,1198401,credit card,C3, 36 months,Not Verified,125000,0.1884,103.49,0.1465,3000,40,3691
353199,NJ,INDIVIDUAL,2 years,The Blackstone Group,C,RENT,2021-8-8,2021-4-16,2021-10-10,Fully Paid,2021-11-10,356740,credit card,C4, 36 months,Not Verified,116700,0.1175,236.57,0.1222,7500,32,8364
454105,MA,INDIVIDUAL,3 years,Intouch wireless,C,RENT,2021-11-9,2021-6-12,2021-9-12,Fully Paid,2021-10-12,562030,credit card,C1, 36 months,Not Verified,58000,0.1812,201.8,0.1287,6000,11,7136
428175,TX,INDIVIDUAL,3 years,astons marble  and  granite,C,RENT,2021-7-9,2021-8-12,2021-8-12,Fully Paid,2021-9-12,506399,credit card,C1, 36 months,Not Verified,51504,0.2349,351.4,0.1253,10500,19,12668
388701,CA,INDIVIDUAL,3 years,"chartwells,compass group usa",C,RENT,2021-4-9,2021-2-15,2021-4-12,Fully Paid,2021-5-12,422320,credit card,C1, 36 months,Not Verified,35000,0.1339,117.14,0.1253,3500,20,4217
1049924,NY,INDIVIDUAL,3 years,Columbia University,C,RENT,2021-12-11,2021-5-16,2021-7-14,Fully Paid,2021-8-14,1281332,credit card,C2, 36 months,Not Verified,52000,0.1558,370.54,0.1427,10800,21,13275
470561,NY,INDIVIDUAL,3 years,Bristol Myers Squibb Company,C,RENT,2021-12-9,2021-3-12,2021-3-12,Fully Paid,2021-4-12,594186,credit card,C5, 36 months,Not Verified,280000,0.1427,171.53,0.1426,5000,18,6068
284637,TX,INDIVIDUAL,3 years,LLC,C,RENT,2021-3-8,2021-9-8,2021-10-8,Fully Paid,2021-11-8,284630,credit card,C5, 36 months,Not Verified,90000,0.0881,400.24,0.1229,12000,13,12587
525849,CA,INDIVIDUAL,4 years,Network Interpreting Service,C,RENT,2021-6-10,2021-2-16,2021-3-11,Fully Paid,2021-4-11,680342,credit card,C1, 36 months,Not Verified,86000,0.134,54.09,0.1323,1600,23,1719
514097,CA,INDIVIDUAL,4 years,"Unisen, Inc. DBA Star Trac",C,RENT,2021-5-10,2021-5-13,2021-5-13,Fully Paid,2021-6-13,664439,credit card,C1, 36 months,Not Verified,32640,0.1824,134.27,0.1273,4000,11,4834
802834,CA,INDIVIDUAL,4 years,Whitechapel Gallery,C,RENT,2021-7-11,2021-1-16,2021-1-14,Fully Paid,2021-2-14,1008531,credit card,C1, 36 months,Not Verified,65600,0.1987,357.11,0.1299,10600,18,12778
491837,WA,INDIVIDUAL,4 years,NICE Systems,C,RENT,2021-3-10,2021-4-16,2021-12-11,Fully Paid,2022-1-11,628692,credit card,C1, 36 months,Not Verified,90000,0.0927,436.37,0.1273,13000,53,15185
520125,PA,INDIVIDUAL,4 years,Gettysburg College,C,RENT,2021-5-10,2021-4-12,2021-2-12,Fully Paid,2021-3-12,672368,credit card,C4, 36 months,Not Verified,30000,0.1328,221.69,0.1385,6500,12,7226
1030451,OH,INDIVIDUAL,4 years,Arrow International Inc,C,RENT,2021-11-11,2021-5-16,2021-4-15,Fully Paid,2021-5-15,1259838,credit card,C4, 36 months,Not Verified,30000,0.236,275.78,0.1527,7925,20,9952
704395,OH,INDIVIDUAL,4 years,WGTE Public Media,C,RENT,2021-3-11,2021-5-16,2021-4-14,Fully Paid,2021-5-14,896401,credit card,C5, 36 months,Not Verified,32500,0.1422,479.65,0.1417,14000,7,17267
610265,CA,INDIVIDUAL,4 years,"Alcatraz Cruises, LLC",C,RENT,2021-11-10,2021-5-16,2021-10-13,Fully Paid,2021-11-13,782661,credit card,C5, 36 months,Not Verified,49200,0.1297,204.26,0.1372,6000,11,7351
758717,CA,INDIVIDUAL,5 years,ADESA Inc.,C,RENT,2021-5-11,2021-3-13,2021-3-13,Fully Paid,2021-4-13,958909,credit card,C1, 36 months,Not Verified,62000,0.1682,505.34,0.1299,15000,6,17575
743972,AL,INDIVIDUAL,5 years,Communications Unlimited,C,RENT,2021-5-11,2021-5-16,2021-4-13,Fully Paid,2021-5-13,942366,credit card,C2, 36 months,Not Verified,45600,0.0621,144.21,0.1349,4250,10,5052
515439,MD,INDIVIDUAL,5 years,Peninsula Regional Medical Center,C,RENT,2021-5-10,2021-5-16,2021-6-13,Fully Paid,2021-7-13,666274,credit card,C4, 36 months,Not Verified,70000,0.06,136.42,0.1385,4000,14,4911
350958,CA,INDIVIDUAL,5 years,Trader Joes,C,RENT,2021-7-8,2021-6-13,2021-7-11,Fully Paid,2021-8-11,353347,credit card,C5, 36 months,Not Verified,34000,0.2056,183.45,0.1229,5500,6,6604
693603,NY,INDIVIDUAL,6 years,the Partnership for the Homeless,C,RENT,2021-3-11,2021-3-14,2021-3-14,Fully Paid,2021-4-14,884467,credit card,C1, 36 months,Not Verified,30000,0.0736,93.92,0.1268,2800,17,3381
601922,WA,INDIVIDUAL,6 years,Plus One,C,RENT,2021-10-10,2021-12-15,2021-11-13,Fully Paid,2021-12-13,772328,credit card,C1, 36 months,Not Verified,26880,0.125,99.98,0.1223,3000,19,3599
632621,TX,INDIVIDUAL,6 years,luby's resturant,C,RENT,2021-12-10,2021-12-13,2021-1-14,Fully Paid,2021-2-14,810425,credit card,C2, 36 months,Not Verified,18000,0.1533,50.26,0.1261,1500,10,1809
829631,VA,INDIVIDUAL,6 years,hp hood llc,C,RENT,2021-7-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1038743,credit card,C3, 36 months,Not Verified,50000,0.2206,546.77,0.1399,16000,4,19683
1053430,GA,INDIVIDUAL,6 years,S&V Education Systems/ Middle GA Center,C,RENT,2021-12-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1285024,credit card,C3, 36 months,Not Verified,85000,0.0555,482.92,0.1465,14000,15,17385
598958,AZ,INDIVIDUAL,6 years,Gila River Gaming Enterprises,C,RENT,2021-10-10,2021-5-16,2021-11-12,Fully Paid,2021-12-12,768736,credit card,C4, 36 months,Not Verified,64000,0.1911,439.66,0.1435,12800,23,15439
1057211,NJ,INDIVIDUAL,7 years,st vincent painting co,C,RENT,2021-12-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1288770,credit card,C2, 36 months,Not Verified,28800,0.1896,324.22,0.1427,9450,9,11672
561309,NY,INDIVIDUAL,7 years,Washing Post,C,RENT,2021-8-10,2021-5-16,2021-1-13,Fully Paid,2021-2-13,722376,credit card,C2, 36 months,Not Verified,30000,0.118,271.91,0.1361,8000,29,9706
1035284,FL,INDIVIDUAL,7 years,Odwalla,C,RENT,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1265125,credit card,C5, 36 months,Not Verified,61000,0.0557,351.38,0.1596,10000,14,12649
1035215,MA,INDIVIDUAL,9 years,yankee candle company,C,RENT,2021-11-11,2021-5-16,2021-12-14,Fully Paid,2022-1-14,1264855,credit card,C1, 36 months,Not Verified,35000,0.2105,383.42,0.1349,11300,20,13803
502326,OH,INDIVIDUAL,9 years,North Central Correctional Institution,C,RENT,2021-4-10,2021-9-13,2021-9-13,Fully Paid,2021-10-13,645937,credit card,C1, 36 months,Not Verified,75000,0.2354,604.2,0.1273,18000,22,21897
473578,WA,INDIVIDUAL,9 years,CHAN Healthcare Auditors,C,RENT,2021-1-10,2021-5-16,2021-1-13,Fully Paid,2021-2-13,598655,credit card,C2, 36 months,Not Verified,106000,0.0932,676.02,0.1322,20000,17,24337
641989,IL,INDIVIDUAL,< 1 year,,C,RENT,2021-12-10,2021-3-11,2021-3-11,Fully Paid,2021-4-11,821754,credit card,C1, 36 months,Not Verified,28800,0.1217,206.62,0.1223,6200,12,6325
822130,CA,INDIVIDUAL,< 1 year,Salsa Labs,C,RENT,2021-7-11,2021-2-16,2021-2-14,Fully Paid,2021-3-14,1030535,credit card,C3, 36 months,Not Verified,58000,0.0403,157.2,0.1399,4600,11,5641
465694,NV,INDIVIDUAL,< 1 year,Boss Business Services,C,RENT,2021-12-9,2021-7-12,2021-7-12,Fully Paid,2021-8-12,584496,credit card,C3, 36 months,Not Verified,60000,0.1722,509.53,0.1357,15000,17,18114
900150,NV,INDIVIDUAL,< 1 year,Prestige Dodge,C,RENT,2021-10-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,1120701,credit card,C3, 36 months,Not Verified,30000,0.2324,155.23,0.1465,4500,21,5560
629329,TX,INDIVIDUAL,< 1 year,Bank of Texas,C,RENT,2021-12-10,2021-3-16,2021-12-13,Fully Paid,2022-1-13,806299,credit card,C4, 36 months,Not Verified,30000,0.232,162.55,0.1335,4800,22,5867
624791,MN,INDIVIDUAL,< 1 year,Thomas J. Apts,C,RENT,2021-12-10,2021-5-16,2021-1-14,Fully Paid,2021-2-14,800734,credit card,C5, 36 months,Not Verified,26400,0.235,187.23,0.1372,5500,9,6758
543806,PA,INDIVIDUAL,< 1 year,MindTeck,C,RENT,2021-7-10,2021-8-14,2021-12-12,Fully Paid,2022-1-12,701536,credit card,C5, 36 months,Not Verified,40000,0.1164,331.48,0.1472,9600,11,11348
348069,CA,INDIVIDUAL,2 years,Yellow Book USA,C,RENT,2021-5-8,2021-6-9,2021-6-9,Fully Paid,2021-7-9,348951,credit card,C4, 36 months,Not Verified,54000,0.1876,219.12,0.1197,6600,12,7332
611774,OR,INDIVIDUAL,4 years,"Western Communications, Inc.",C,RENT,2021-11-10,2021-3-14,2021-4-11,Fully Paid,2021-5-11,784486,credit card,C2, 36 months,Not Verified,33000,0.1971,268.06,0.1261,8000,25,8401
292850,CA,INDIVIDUAL,4 years,Blue Shield Of California,C,RENT,2021-3-8,2021-3-11,2021-4-11,Fully Paid,2021-5-11,292832,credit card,C5, 36 months,Not Verified,32000,0.1328,100.06,0.1229,3000,13,3602
819726,OR,INDIVIDUAL,1 year,PwC,C,RENT,2021-7-11,2021-8-14,2021-8-14,Fully Paid,2021-9-14,1027873,credit card,C1, 36 months,Not Verified,51000,0.2075,303.21,0.1299,9000,16,10915
782020,AL,INDIVIDUAL,1 year,Intermark Group,C,RENT,2021-6-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,984955,credit card,C2, 36 months,Not Verified,60000,0.2292,409.2,0.1384,12000,20,14731
949910,PA,INDIVIDUAL,1 year,Warwick Jewelers,C,RENT,2021-9-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1186135,credit card,C3, 36 months,Not Verified,25000,0.191,34.5,0.1465,1000,6,1242
386691,PA,INDIVIDUAL,1 year,"Weston Solutions, Incorporated",C,RENT,2021-3-9,2021-3-11,2021-4-11,Fully Paid,2021-5-11,419146,credit card,C3, 36 months,Not Verified,43000,0.0714,405.25,0.1316,12000,9,14187
388716,MD,INDIVIDUAL,1 year,"Prism Microsystems, Inc.",C,RENT,2021-4-9,2021-3-13,2021-2-11,Fully Paid,2021-3-11,422359,credit card,C3, 36 months,Not Verified,55000,0.1209,362.19,0.1316,10725,27,12645
453361,VA,INDIVIDUAL,1 year,IIFData Solutions,C,RENT,2021-11-9,2021-5-16,2021-10-12,Fully Paid,2021-11-12,560416,credit card,C4, 36 months,Not Verified,85000,0.0919,307.24,0.1392,9000,13,11072
723025,CA,INDIVIDUAL,10+ years,Solari Enterprises Inc.,C,RENT,2021-4-11,2021-8-14,2021-2-13,Fully Paid,2021-3-13,917906,credit card,C1, 36 months,Not Verified,42000,0.2254,201.25,0.1268,6000,31,7034
348223,VA,INDIVIDUAL,10+ years,Wise County Public Schools,C,RENT,2021-5-8,2021-4-16,2021-4-11,Fully Paid,2021-5-11,349199,credit card,C2, 36 months,Not Verified,38000,0.1295,213.85,0.1134,6500,19,7693
346868,LA,INDIVIDUAL,2 years,LPL Financial,C,RENT,2021-5-8,2021-11-11,2021-5-11,Fully Paid,2021-6-11,347164,credit card,C1, 36 months,Not Verified,40000,0.1698,183.42,0.1103,7500,12,6603
465156,NY,INDIVIDUAL,3 years,"DeWitt Stern Group, Inc.",C,RENT,2021-12-9,2021-7-11,2021-7-11,Fully Paid,2021-8-11,583453,credit card,C2, 36 months,Not Verified,50000,0.0744,338.01,0.1322,10000,15,11636
353191,NY,INDIVIDUAL,3 years,"The International Investment Group, Inc.",C,RENT,2021-8-8,2021-8-11,2021-8-11,Fully Paid,2021-9-11,356727,credit card,C2, 36 months,Not Verified,155000,0.1192,188.21,0.1159,7500,26,6775
690488,IL,INDIVIDUAL,3 years,Northern Trust Company,C,RENT,2021-3-11,2021-9-15,2021-3-14,Fully Paid,2021-4-14,880910,credit card,C2, 36 months,Not Verified,42300,0.154,185.48,0.1306,5500,19,6677
1040872,VA,INDIVIDUAL,4 years,gws,C,RENT,2021-11-11,2021-5-16,2021-9-12,Fully Paid,2021-10-12,1270879,credit card,C2, 36 months,Not Verified,65000,0.1091,240.17,0.1427,7000,15,7658
1033854,NY,INDIVIDUAL,4 years,AC Lion International,C,RENT,2021-11-11,2021-5-16,2021-5-13,Fully Paid,2021-6-13,1263438,credit card,C5, 36 months,Not Verified,72000,0.0415,210.83,0.1596,6000,11,7104
869776,UT,INDIVIDUAL,5 years,Lowe's Home Improvement,C,RENT,2021-9-11,2021-9-14,2021-9-14,Fully Paid,2021-10-14,1083666,credit card,C2, 36 months,Not Verified,37200,0.1594,135.73,0.1349,4000,9,4886
752607,CO,INDIVIDUAL,5 years,Progressive Casualty,C,RENT,2021-5-11,2021-5-16,2021-12-13,Fully Paid,2022-1-13,935035,credit card,C2, 36 months,Not Verified,27600,0.2417,40.47,0.1306,1200,21,1448
553090,CA,INDIVIDUAL,5 years,AEW Capital Management,C,RENT,2021-7-10,2021-2-15,2021-2-13,Fully Paid,2021-3-13,712650,credit card,C3, 36 months,Not Verified,65000,0.2238,410.02,0.1398,12000,16,14665
1029240,NY,INDIVIDUAL,6 years,Markit,C,RENT,2021-11-11,2021-4-16,2021-4-14,Fully Paid,2021-5-14,1258596,credit card,C4, 36 months,Not Verified,110000,0.0659,556.77,0.1527,16000,18,19700
1048307,DC,INDIVIDUAL,6 years,Clyde's of Gallery Place,C,RENT,2021-12-11,2021-5-16,2021-12-14,Fully Paid,2022-1-14,1279426,credit card,C5, 36 months,Not Verified,48000,0.1478,527.06,0.1596,15000,19,18974
916491,NY,INDIVIDUAL,7 years,FlatRate Movers,C,RENT,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1137042,credit card,C1, 36 months,Not Verified,87000,0.0625,305.38,0.1349,9000,18,10993
390508,TX,INDIVIDUAL,7 years,"Taylor Olson Adkins Sralla & Elam, LLP",C,RENT,2021-4-9,2021-4-12,2021-4-12,Fully Paid,2021-5-12,425511,credit card,C3, 36 months,Not Verified,73500,0.1887,506.56,0.1316,15000,55,18236
436275,AZ,INDIVIDUAL,7 years,"Heritage Mint, Ltd.",C,RENT,2021-8-9,2021-1-11,2021-1-11,Fully Paid,2021-2-11,521923,credit card,C4, 36 months,Not Verified,56000,0.0878,163.86,0.1392,4800,21,5485
427342,MN,INDIVIDUAL,< 1 year,Compellent Technologies,C,RENT,2021-8-9,2021-11-15,2021-2-12,Fully Paid,2021-3-12,504890,credit card,C1, 36 months,Not Verified,50000,0.1606,235.44,0.1287,7000,12,8407
745900,WA,INDIVIDUAL,< 1 year,Washington State Department of Revenue,C,RENT,2021-5-11,2021-1-16,2021-7-12,Fully Paid,2021-8-12,944535,credit card,C3, 36 months,Not Verified,30000,0.144,109.36,0.1399,3200,14,3642
442492,CA,INDIVIDUAL,2 years,Oxnard Auto Brokers,C,RENT,2021-9-9,2021-12-15,2021-10-12,Fully Paid,2021-11-12,537500,credit card,C1, 36 months,Not Verified,52000,0.063,201.8,0.1287,6000,24,7280
453586,FL,INDIVIDUAL,6 years,Virtual Communications,C,RENT,2021-11-9,2021-8-13,2021-1-11,Fully Paid,2021-2-11,545167,credit card,C2, 36 months,Not Verified,96000,0.1095,642.22,0.1322,19000,26,21477
539083,WI,INDIVIDUAL,1 year,UWMF,C,RENT,2021-7-10,2021-4-14,2021-7-12,Fully Paid,2021-8-12,696187,credit card,C2, 36 months,Not Verified,52000,0.1032,407.87,0.1361,12000,20,14341
347434,GA,INDIVIDUAL,1 year,Emory University,C,RENT,2021-5-8,2021-6-11,2021-6-11,Fully Paid,2021-7-11,347974,credit card,C2, 36 months,Not Verified,30000,0.0832,131.6,0.1134,4000,20,4773
437927,MD,INDIVIDUAL,1 year,Department of Health and Human Services (HHS),C,RENT,2021-9-9,2021-6-11,2021-6-11,Fully Paid,2021-7-11,526697,credit card,C5, 36 months,Not Verified,108000,0.1375,130.37,0.1426,3800,31,4387
1040577,TX,INDIVIDUAL,10+ years,U.S. Customs and Border Protection,C,RENT,2021-11-11,2021-11-13,2021-10-13,Fully Paid,2021-11-13,1270556,credit card,C4, 36 months,Not Verified,82570,0.2019,626.36,0.1527,18000,19,21766
1019193,NY,INDIVIDUAL,3 years,SmartSign,C,RENT,2021-11-11,2021-1-16,2021-12-14,Fully Paid,2022-1-14,1247462,credit card,C1, 36 months,Not Verified,36000,0.2297,122.15,0.1349,3600,9,4397
776506,IL,INDIVIDUAL,3 years,DEVNET INC,C,RENT,2021-6-11,2021-10-11,2021-10-11,Fully Paid,2021-11-11,978859,credit card,C2, 36 months,Not Verified,45500,0.177,67.87,0.1349,2000,20,2053
1057458,CA,INDIVIDUAL,3 years,Auto-car Sale,C,RENT,2021-12-11,2021-12-13,2021-11-13,Fully Paid,2021-12-13,1289018,credit card,C2, 36 months,Not Verified,65000,0.0685,343.09,0.1427,10000,13,11983
497411,NY,INDIVIDUAL,3 years,TicketNetwork,C,RENT,2021-3-10,2021-4-11,2021-4-11,Fully Paid,2021-5-11,637693,credit card,C3, 36 months,Not Verified,60000,0.1124,244.26,0.1348,7200,38,8045
845232,NY,INDIVIDUAL,5 years,FXCM,C,RENT,2021-8-11,2021-1-12,2021-1-12,Fully Paid,2021-2-12,1056404,credit card,C2, 36 months,Not Verified,110000,0.035,152.69,0.1349,4500,15,4741
492858,WI,INDIVIDUAL,< 1 year,,C,RENT,2021-3-10,2021-2-12,2021-1-12,Fully Paid,2021-2-12,365230,credit card,C5, 36 months,Not Verified,120640,0.1063,329.13,0.1422,9600,16,11464
518786,VA,INDIVIDUAL,2 years,Commonwealth of Virginia,C,RENT,2021-5-10,2021-6-15,2021-5-12,Fully Paid,2021-6-12,670635,credit card,C2, 36 months,Not Verified,20000,0.0372,101.25,0.1311,3000,13,3549
433040,MI,INDIVIDUAL,3 years,Flagstar Bank,C,RENT,2021-8-9,2021-1-10,2021-1-10,Fully Paid,2021-2-10,515445,credit card,C2, 36 months,Not Verified,27000,0.0951,87.89,0.1322,2600,13,2697
509376,NJ,INDIVIDUAL,10+ years,"UPS, Inc.",C,RENT,2021-5-10,2021-5-16,2021-4-11,Fully Paid,2021-5-11,644884,credit card,C2, 36 months,Not Verified,111016,0.0607,404.94,0.1311,12000,24,13272
353370,CO,INDIVIDUAL,2 years,Jefferson count schools,C,RENT,2021-8-8,2021-10-13,2021-1-10,Fully Paid,2021-2-10,355341,credit card,C3, 36 months,Not Verified,42000,0.2363,165.86,0.1191,5000,38,5679
405243,MA,INDIVIDUAL,1 year,Pemboke Real Estate,D,RENT,2021-6-9,2021-6-12,2021-6-12,Fully Paid,2021-7-12,452794,credit card,D1, 36 months,Not Verified,72000,0.2362,684.58,0.1411,20000,30,24645
495325,CA,INDIVIDUAL,1 year,Borel Private Bank & Trust Co.,D,RENT,2021-3-10,2021-3-13,2021-4-13,Fully Paid,2021-5-13,634433,credit card,D2, 36 months,Not Verified,65000,0.2095,623.64,0.1496,18000,18,22452
487451,MD,INDIVIDUAL,1 year,Music Warehouse,D,RENT,2021-2-10,2021-5-16,2021-9-11,Fully Paid,2021-10-11,621397,credit card,D5, 36 months,Not Verified,45000,0.0933,527.91,0.1607,15000,17,17728
743624,CA,INDIVIDUAL,10+ years,Sony Computer Entertainment America,D,RENT,2021-5-11,2021-2-16,2021-12-12,Fully Paid,2022-1-12,941916,credit card,D1, 36 months,Not Verified,225000,0.1273,524.55,0.1562,15000,9,17811
1030106,KY,INDIVIDUAL,10+ years,"Mills Detective Agency, Inc.",D,RENT,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1259304,credit card,D1, 36 months,Not Verified,29000,0.1597,333.59,0.1629,9450,24,12009
695087,CA,INDIVIDUAL,10+ years,UNIVERSAL PROTECTION SERVICE,D,RENT,2021-3-11,2021-3-14,2021-3-14,Fully Paid,2021-4-14,886130,credit card,D1, 36 months,Not Verified,35000,0.2133,275.53,0.1454,8000,24,9919
486517,CA,INDIVIDUAL,10+ years,County Sanitation Districts of L.A. Co.,D,RENT,2021-2-10,2021-7-15,2021-3-13,Fully Paid,2021-4-13,620043,credit card,D3, 36 months,Not Verified,83628,0.1923,348.29,0.1533,10000,17,12538
483108,FL,INDIVIDUAL,2 years,,D,RENT,2021-2-10,2021-3-12,2021-2-12,Fully Paid,2021-3-12,613812,credit card,D2, 36 months,Not Verified,34000,0.0978,415.76,0.1496,12000,13,14548
752902,CA,INDIVIDUAL,2 years,"CoStar Group, Inc.",D,RENT,2021-5-11,2021-5-16,2021-1-12,Fully Paid,2021-2-12,952524,credit card,D2, 36 months,Not Verified,41500,0.2313,316.37,0.1599,9000,30,9884
